Tlin06515-RA	GO:0016579
Tlin06515-RA	GO:0004843
Tlin06515-RA	GO:0006511
Tlin06515-RA	GO:0004843
Tlin06515-RA	GO:0006511
Tlin06515-RA	GO:0004843
Tlin13583-RA	GO:0005515
Tlin13583-RA	GO:0004402
Tlin13583-RA	GO:0005669
Tlin13583-RA	GO:0006366
Tlin13583-RA	GO:0017025
Tlin13583-RA	GO:0001091
Tlin13583-RA	GO:0005515
Tlin13583-RA	GO:0005515
Tlin13583-RA	GO:0005515
Tlin13583-RA	GO:0005515
Tlin13583-RA	GO:0005515
Tlin12160-RA	GO:0050661
Tlin12160-RA	GO:0016491
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0006508
Tlin13750-RA	GO:0004252
Tlin13750-RA	GO:0005515
Tlin13750-RA	GO:0005515
Tlin04532-RA	GO:0005524
Tlin04532-RA	GO:0003676
Tlin01867-RA	GO:0061630
Tlin01867-RA	GO:0072487
Tlin01867-RA	GO:0061630
Tlin00852-RA	GO:0050909
Tlin00852-RA	GO:0016020
Tlin00852-RA	GO:0050909
Tlin00852-RA	GO:0016020
Tlin06287-RA	GO:0008374
Tlin14229-RA	GO:0016020
Tlin14229-RA	GO:0016485
Tlin14229-RA	GO:0004190
Tlin14229-RA	GO:0016020
Tlin14229-RA	GO:0016485
Tlin14229-RA	GO:0004190
Tlin07724-RA	GO:0005737
Tlin07724-RA	GO:0005852
Tlin07724-RA	GO:0003743
Tlin07724-RA	GO:0008233
Tlin07724-RA	GO:0008237
Tlin07724-RA	GO:0005515
Tlin00459-RA	GO:0016020
Tlin11625-RA	GO:0005524
Tlin11625-RA	GO:0006468
Tlin11625-RA	GO:0004672
Tlin03341-RA	GO:0000179
Tlin03341-RA	GO:0008649
Tlin03341-RA	GO:0000154
Tlin05791-RA	GO:0035091
Tlin05791-RA	GO:0035091
Tlin05791-RA	GO:0035091
Tlin00634-RA	GO:0090090
Tlin02190-RA	GO:0005515
Tlin02330-RA	GO:0006355
Tlin05308-RA	GO:0005515
Tlin05308-RA	GO:0005515
Tlin10447-RA	GO:0008113
Tlin10447-RA	GO:0008113
Tlin10447-RA	GO:0008113
Tlin14100-RA	GO:0003677
Tlin14100-RA	GO:0030527
Tlin14100-RA	GO:0000786
Tlin14100-RA	GO:0046982
Tlin14100-RA	GO:0003677
Tlin14100-RA	GO:0030527
Tlin14100-RA	GO:0000786
Tlin14100-RA	GO:0003677
Tlin14100-RA	GO:0046982
Tlin03095-RA	GO:0016298
Tlin03095-RA	GO:0006629
Tlin03095-RA	GO:0016298
Tlin00564-RA	GO:0016020
Tlin11895-RA	GO:0006629
Tlin11895-RA	GO:0016787
Tlin11895-RA	GO:0016042
Tlin14713-RA	GO:0048193
Tlin14713-RA	GO:0043087
Tlin14713-RA	GO:0048193
Tlin14713-RA	GO:0043087
Tlin09086-RA	GO:0016020
Tlin09086-RA	GO:0015276
Tlin04768-RA	GO:0005634
Tlin04768-RA	GO:0006260
Tlin04768-RA	GO:0006281
Tlin04768-RA	GO:0006310
Tlin04768-RA	GO:0003677
Tlin04768-RA	GO:0005634
Tlin04768-RA	GO:0006260
Tlin04768-RA	GO:0003677
Tlin04768-RA	GO:0003676
Tlin14199-RA	GO:0006310
Tlin14199-RA	GO:0015074
Tlin14199-RA	GO:0003677
Tlin14199-RA	GO:0003677
Tlin14199-RA	GO:0006310
Tlin14199-RA	GO:0015074
Tlin14199-RA	GO:0003677
Tlin02299-RA	GO:0008146
Tlin07311-RA	GO:0007156
Tlin07311-RA	GO:0016020
Tlin07311-RA	GO:0005509
Tlin07311-RA	GO:0016020
Tlin07311-RA	GO:0005509
Tlin07311-RA	GO:0016020
Tlin07311-RA	GO:0005509
Tlin07311-RA	GO:0016020
Tlin07311-RA	GO:0005509
Tlin07311-RA	GO:0016020
Tlin07311-RA	GO:0005509
Tlin00731-RA	GO:0008194
Tlin00731-RA	GO:0008194
Tlin00731-RA	GO:0008194
Tlin00731-RA	GO:0008194
Tlin03960-RA	GO:0003824
Tlin03960-RA	GO:0003824
Tlin03960-RA	GO:0030170
Tlin03960-RA	GO:0008483
Tlin03852-RA	GO:0016887
Tlin03852-RA	GO:0006302
Tlin02929-RA	GO:0005506
Tlin02929-RA	GO:0016705
Tlin02929-RA	GO:0020037
Tlin02929-RA	GO:0004497
Tlin02929-RA	GO:0004359
Tlin02929-RA	GO:0005737
Tlin02929-RA	GO:0009435
Tlin02929-RA	GO:0003952
Tlin02929-RA	GO:0005506
Tlin02929-RA	GO:0016705
Tlin02929-RA	GO:0020037
Tlin02929-RA	GO:0004497
Tlin02929-RA	GO:0005506
Tlin02929-RA	GO:0016705
Tlin02929-RA	GO:0020037
Tlin02929-RA	GO:0004497
Tlin02929-RA	GO:0005506
Tlin02929-RA	GO:0016705
Tlin02929-RA	GO:0020037
Tlin02929-RA	GO:0004497
Tlin02929-RA	GO:0006807
Tlin02929-RA	GO:0004359
Tlin02929-RA	GO:0005737
Tlin02929-RA	GO:0009435
Tlin02929-RA	GO:0003952
Tlin14148-RA	GO:0003678
Tlin14148-RA	GO:0006281
Tlin14148-RA	GO:0000723
Tlin04754-RA	GO:0005524
Tlin04754-RA	GO:0003676
Tlin08044-RA	GO:0003723
Tlin08044-RA	GO:0003723
Tlin08044-RA	GO:0003676
Tlin06715-RA	GO:0016747
Tlin03523-RA	GO:0006865
Tlin03523-RA	GO:0005975
Tlin06631-RA	GO:0006886
Tlin06631-RA	GO:0016020
Tlin06631-RA	GO:0006605
Tlin06631-RA	GO:0006886
Tlin06631-RA	GO:0016020
Tlin06631-RA	GO:0006605
Tlin08156-RA	GO:0000049
Tlin08156-RA	GO:0004812
Tlin08156-RA	GO:0005524
Tlin08156-RA	GO:0006418
Tlin08156-RA	GO:0000166
Tlin06040-RA	GO:0005515
Tlin06040-RA	GO:0005515
Tlin06040-RA	GO:0005515
Tlin06040-RA	GO:0005515
Tlin12843-RA	GO:0006811
Tlin12843-RA	GO:0016020
Tlin12843-RA	GO:0055085
Tlin12843-RA	GO:0005216
Tlin12843-RA	GO:0006813
Tlin12843-RA	GO:0016020
Tlin12843-RA	GO:0005249
Tlin02479-RA	GO:0016758
Tlin02479-RA	GO:0004100
Tlin12543-RA	GO:0016020
Tlin12543-RA	GO:0072546
Tlin12543-RA	GO:0005783
Tlin06993-RA	GO:0003824
Tlin06993-RA	GO:0003824
Tlin06993-RA	GO:0003824
Tlin06539-RA	GO:0005975
Tlin06539-RA	GO:0004553
Tlin06539-RA	GO:0005975
Tlin06539-RA	GO:0004553
Tlin06539-RA	GO:0005975
Tlin06539-RA	GO:0004553
Tlin06539-RA	GO:0005975
Tlin06539-RA	GO:0004553
Tlin07885-RA	GO:0005506
Tlin07885-RA	GO:0016705
Tlin07885-RA	GO:0020037
Tlin07885-RA	GO:0004497
Tlin07885-RA	GO:0005506
Tlin07885-RA	GO:0016705
Tlin07885-RA	GO:0020037
Tlin07885-RA	GO:0004497
Tlin07885-RA	GO:0005506
Tlin07885-RA	GO:0016705
Tlin07885-RA	GO:0020037
Tlin07885-RA	GO:0004497
Tlin00120-RA	GO:0016020
Tlin00120-RA	GO:0055085
Tlin00120-RA	GO:0016020
Tlin00120-RA	GO:0008272
Tlin00120-RA	GO:0008271
Tlin02215-RA	GO:0005975
Tlin02215-RA	GO:0005975
Tlin02215-RA	GO:0005975
Tlin02215-RA	GO:0005737
Tlin02215-RA	GO:0006098
Tlin02215-RA	GO:0004801
Tlin02215-RA	GO:0005975
Tlin10526-RA	GO:0016887
Tlin10526-RA	GO:0005524
Tlin10526-RA	GO:0005515
Tlin10526-RA	GO:0005515
Tlin10526-RA	GO:0016887
Tlin10526-RA	GO:0005524
Tlin10526-RA	GO:0008237
Tlin10526-RA	GO:0008241
Tlin10526-RA	GO:0016020
Tlin10526-RA	GO:0006508
Tlin10526-RA	GO:0008237
Tlin10526-RA	GO:0008241
Tlin10526-RA	GO:0016020
Tlin10526-RA	GO:0006508
Tlin10526-RA	GO:0005515
Tlin01074-RA	GO:0007160
Tlin07409-RA	GO:0022857
Tlin07409-RA	GO:0055085
Tlin07409-RA	GO:0016020
Tlin02654-RA	GO:0005515
Tlin11844-RA	GO:0005506
Tlin11844-RA	GO:0016705
Tlin11844-RA	GO:0020037
Tlin11844-RA	GO:0004497
Tlin11844-RA	GO:0005506
Tlin11844-RA	GO:0016705
Tlin11844-RA	GO:0020037
Tlin11844-RA	GO:0004497
Tlin11844-RA	GO:0016705
Tlin11844-RA	GO:0005506
Tlin11844-RA	GO:0005506
Tlin11844-RA	GO:0016705
Tlin11844-RA	GO:0020037
Tlin11844-RA	GO:0004497
Tlin12056-RA	GO:0006813
Tlin12056-RA	GO:0016020
Tlin12056-RA	GO:0005242
Tlin09733-RA	GO:0006646
Tlin09733-RA	GO:0004306
Tlin09733-RA	GO:0009058
Tlin09733-RA	GO:0003824
Tlin09733-RA	GO:0009058
Tlin09733-RA	GO:0003824
Tlin10588-RA	GO:0045261
Tlin10588-RA	GO:0046933
Tlin10588-RA	GO:0015986
Tlin10588-RA	GO:0045261
Tlin10588-RA	GO:0046933
Tlin10588-RA	GO:0015986
Tlin10588-RA	GO:0015986
Tlin12484-RA	GO:0005840
Tlin12484-RA	GO:0006412
Tlin12484-RA	GO:0003735
Tlin12484-RA	GO:0005840
Tlin12484-RA	GO:0006412
Tlin12484-RA	GO:0003735
Tlin12484-RA	GO:0005840
Tlin12484-RA	GO:0006412
Tlin12484-RA	GO:0003735
Tlin07177-RA	GO:0048193
Tlin07177-RA	GO:0030008
Tlin07177-RA	GO:0048193
Tlin07177-RA	GO:0030008
Tlin12053-RA	GO:0030515
Tlin12053-RA	GO:0042254
Tlin12053-RA	GO:0001522
Tlin12053-RA	GO:0030515
Tlin12053-RA	GO:0042254
Tlin12053-RA	GO:0001522
Tlin12053-RA	GO:0030515
Tlin12053-RA	GO:0042254
Tlin12053-RA	GO:0001522
Tlin14375-RA	GO:0007165
Tlin14375-RA	GO:0005515
Tlin00512-RA	GO:0016020
Tlin00732-RA	GO:0008194
Tlin00732-RA	GO:0008194
Tlin08903-RA	GO:0003723
Tlin08903-RA	GO:0003676
Tlin14848-RA	GO:0000166
Tlin12564-RA	GO:0005874
Tlin12564-RA	GO:0007017
Tlin12564-RA	GO:0005525
Tlin12564-RA	GO:0007017
Tlin12564-RA	GO:0005874
Tlin12564-RA	GO:0005525
Tlin00823-RA	GO:0006508
Tlin00823-RA	GO:0004252
Tlin00823-RA	GO:0006508
Tlin00823-RA	GO:0004252
Tlin00823-RA	GO:0006508
Tlin00823-RA	GO:0004252
Tlin09795-RA	GO:0008061
Tlin09795-RA	GO:0008061
Tlin09795-RA	GO:0005576
Tlin14054-RA	GO:0016887
Tlin14054-RA	GO:0005524
Tlin14054-RA	GO:0035494
Tlin14054-RA	GO:0016887
Tlin14054-RA	GO:0016887
Tlin14054-RA	GO:0005524
Tlin14054-RA	GO:0016887
Tlin14054-RA	GO:0005524
Tlin10331-RA	GO:0000922
Tlin10331-RA	GO:0005815
Tlin10331-RA	GO:0007020
Tlin10331-RA	GO:0043015
Tlin10331-RA	GO:0000226
Tlin10331-RA	GO:0043015
Tlin00212-RA	GO:0051056
Tlin00212-RA	GO:0005096
Tlin00212-RA	GO:0005634
Tlin00212-RA	GO:0043547
Tlin00212-RA	GO:0005096
Tlin00212-RA	GO:0051056
Tlin00212-RA	GO:0005096
Tlin00212-RA	GO:0051056
Tlin00212-RA	GO:0005096
Tlin00212-RA	GO:0043547
Tlin00212-RA	GO:0005096
Tlin12389-RA	GO:0016020
Tlin12389-RA	GO:0005524
Tlin12389-RA	GO:0016020
Tlin12389-RA	GO:0055085
Tlin12389-RA	GO:0140359
Tlin12389-RA	GO:0005524
Tlin12389-RA	GO:0016020
Tlin12389-RA	GO:0055085
Tlin12389-RA	GO:0140359
Tlin12389-RA	GO:0005524
Tlin12389-RA	GO:0016020
Tlin12389-RA	GO:0005524
Tlin12389-RA	GO:0016887
Tlin12389-RA	GO:0005524
Tlin12389-RA	GO:0016020
Tlin12389-RA	GO:0005524
Tlin12389-RA	GO:0005524
Tlin12389-RA	GO:0005524
Tlin12389-RA	GO:0016020
Tlin12389-RA	GO:0005524
Tlin07291-RA	GO:0005515
Tlin07291-RA	GO:0000062
Tlin07291-RA	GO:0000062
Tlin09035-RA	GO:0055085
Tlin09035-RA	GO:0016020
Tlin09035-RA	GO:0016020
Tlin02497-RA	GO:0008176
Tlin02497-RA	GO:0006400
Tlin02497-RA	GO:0008176
Tlin02497-RA	GO:0006400
Tlin04598-RA	GO:0005975
Tlin04598-RA	GO:0004553
Tlin02885-RA	GO:0006355
Tlin02885-RA	GO:0000981
Tlin02885-RA	GO:0003677
Tlin02885-RA	GO:0003677
Tlin08456-RA	GO:0008289
Tlin10076-RA	GO:0050909
Tlin10076-RA	GO:0016020
Tlin00247-RA	GO:0006511
Tlin00247-RA	GO:0004843
Tlin00247-RA	GO:0016579
Tlin00247-RA	GO:0004843
Tlin00344-RA	GO:0008270
Tlin00344-RA	GO:0019789
Tlin00344-RA	GO:0030915
Tlin00344-RA	GO:0000724
Tlin00344-RA	GO:0008270
Tlin04307-RA	GO:0080019
Tlin04152-RA	GO:0030174
Tlin04152-RA	GO:0071163
Tlin04152-RA	GO:0003677
Tlin08233-RA	GO:0005515
Tlin08233-RA	GO:0005515
Tlin01468-RA	GO:0005515
Tlin01468-RA	GO:0005515
Tlin07828-RA	GO:0003677
Tlin07828-RA	GO:0006355
Tlin07828-RA	GO:0003677
Tlin00789-RA	GO:0005515
Tlin00789-RA	GO:0005515
Tlin00789-RA	GO:0005515
Tlin00789-RA	GO:0005515
Tlin00789-RA	GO:0005515
Tlin11411-RA	GO:0003899
Tlin11411-RA	GO:0006351
Tlin11411-RA	GO:0003677
Tlin11411-RA	GO:0003899
Tlin11411-RA	GO:0006351
Tlin11411-RA	GO:0003677
Tlin11411-RA	GO:0003899
Tlin11411-RA	GO:0006351
Tlin11411-RA	GO:0003677
Tlin11411-RA	GO:0006351
Tlin11411-RA	GO:0003899
Tlin11411-RA	GO:0003899
Tlin11411-RA	GO:0006351
Tlin11411-RA	GO:0003677
Tlin11411-RA	GO:0003899
Tlin11411-RA	GO:0006351
Tlin11411-RA	GO:0003677
Tlin07273-RA	GO:0006260
Tlin07273-RA	GO:0003677
Tlin07273-RA	GO:0016887
Tlin07273-RA	GO:0005524
Tlin02745-RA	GO:0000956
Tlin02745-RA	GO:0000398
Tlin02745-RA	GO:0006396
Tlin07207-RA	GO:0016192
Tlin07207-RA	GO:0016020
Tlin07207-RA	GO:0006886
Tlin07207-RA	GO:0016020
Tlin07207-RA	GO:0005484
Tlin07207-RA	GO:0016020
Tlin10467-RA	GO:0005509
Tlin10467-RA	GO:0005509
Tlin10467-RA	GO:0005509
Tlin10467-RA	GO:0005509
Tlin10467-RA	GO:0005509
Tlin05119-RA	GO:0006508
Tlin05119-RA	GO:0004198
Tlin05119-RA	GO:0006508
Tlin05119-RA	GO:0004198
Tlin13590-RA	GO:0005515
Tlin13590-RA	GO:0005515
Tlin13590-RA	GO:0005515
Tlin13590-RA	GO:0005515
Tlin13590-RA	GO:0005515
Tlin13590-RA	GO:0005515
Tlin13590-RA	GO:0005515
Tlin13590-RA	GO:0005515
Tlin13590-RA	GO:0005515
Tlin11176-RA	GO:0006511
Tlin11176-RA	GO:0004843
Tlin11176-RA	GO:0006511
Tlin11176-RA	GO:0004843
Tlin11176-RA	GO:0006511
Tlin11176-RA	GO:0004843
Tlin04982-RA	GO:0016579
Tlin04982-RA	GO:0004843
Tlin04982-RA	GO:0006511
Tlin04982-RA	GO:0004843
Tlin02317-RA	GO:0003676
Tlin02317-RA	GO:0003676
Tlin05188-RA	GO:0003676
Tlin05188-RA	GO:0003723
Tlin05188-RA	GO:0003723
Tlin05188-RA	GO:0000398
Tlin05188-RA	GO:0003676
Tlin12909-RA	GO:0005869
Tlin10291-RA	GO:0006811
Tlin10291-RA	GO:0016020
Tlin10291-RA	GO:0005230
Tlin10291-RA	GO:0005216
Tlin10291-RA	GO:0016020
Tlin10291-RA	GO:0034220
Tlin10291-RA	GO:0004888
Tlin10291-RA	GO:0006811
Tlin10291-RA	GO:0016020
Tlin10291-RA	GO:0005230
Tlin10291-RA	GO:0006811
Tlin10291-RA	GO:0016020
Tlin10291-RA	GO:0005230
Tlin04824-RA	GO:0016747
Tlin05289-RA	GO:0006816
Tlin10658-RA	GO:0005751
Tlin10658-RA	GO:0006123
Tlin10658-RA	GO:0005743
Tlin10658-RA	GO:0005751
Tlin10658-RA	GO:0006123
Tlin10658-RA	GO:0005743
Tlin10658-RA	GO:0005751
Tlin10658-RA	GO:0006123
Tlin10658-RA	GO:0005743
Tlin10658-RA	GO:0005751
Tlin10658-RA	GO:0006123
Tlin10658-RA	GO:0005743
Tlin10658-RA	GO:0005751
Tlin10658-RA	GO:0006123
Tlin10658-RA	GO:0005743
Tlin00193-RA	GO:0016020
Tlin00193-RA	GO:0004252
Tlin13975-RA	GO:0046983
Tlin13928-RA	GO:0015914
Tlin13928-RA	GO:0005548
Tlin13928-RA	GO:0015914
Tlin13928-RA	GO:0005548
Tlin10838-RA	GO:0008270
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin02837-RA	GO:0005515
Tlin00775-RA	GO:0003725
Tlin00775-RA	GO:0003725
Tlin04562-RA	GO:0005975
Tlin04562-RA	GO:0004553
Tlin04562-RA	GO:0015929
Tlin05442-RA	GO:0005515
Tlin05442-RA	GO:0005515
Tlin12357-RA	GO:0035494
Tlin12357-RA	GO:0016887
Tlin12357-RA	GO:0016887
Tlin12357-RA	GO:0005524
Tlin12357-RA	GO:0016887
Tlin12357-RA	GO:0005524
Tlin12357-RA	GO:0016887
Tlin12357-RA	GO:0005524
Tlin12357-RA	GO:0016887
Tlin12357-RA	GO:0005524
Tlin12357-RA	GO:0016887
Tlin12357-RA	GO:0005524
Tlin12357-RA	GO:0016887
Tlin12357-RA	GO:0005524
Tlin09178-RA	GO:0007283
Tlin13335-RA	GO:0006508
Tlin13335-RA	GO:0004252
Tlin13335-RA	GO:0006508
